doing trials...
[1000D[#                                       ][1000D[#                                       ][1000D[#                                       ][1000D[#                                       ][1000D[#                                       ][1000D[##                                      ][1000D[##                                      ][1000D[##                                      ][1000D[##                                      ][1000D[##                                      ][1000D[###                                     ][1000D[###                                     ][1000D[###                                     ][1000D[###                                     ][1000D[###                                     ][1000D[####                                    ][1000D[####                                    ][1000D[####                                    ][1000D[####                                    ][1000D[####                                    ][1000D[#####                                   ][1000D[#####                                   ][1000D[#####                                   ][1000D[#####                                   ][1000D[#####                                   ][1000D[######                                  ][1000D[######                                  ][1000D[######                                  ][1000D[######                                  ][1000D[######                                  ][1000D[#######                                 ][1000D[#######                                 ][1000D[#######                                 ][1000D[#######                                 ][1000D[#######                                 ][1000D[########                                ][1000D[########                                ][1000D[########                                ][1000D[########                                ][1000D[########                                ][1000D[#########                               ][1000D[#########                               ][1000D[#########                               ][1000D[#########                               ][1000D[#########                               ][1000D[##########                              ][1000D[##########                              ][1000D[##########                              ][1000D[##########                              ][1000D[##########                              ][1000D[###########                             ][1000D[###########                             ][1000D[###########                             ][1000D[###########                             ][1000D[###########                             ][1000D[############                            ][1000D[############                            ][1000D[############                            ][1000D[############                            ][1000D[############                            ][1000D[#############                           ][1000D[#############                           ][1000D[#############                           ][1000D[#############                           ][1000D[#############                           ][1000D[##############                          ][1000D[##############                          ][1000D[##############                          ][1000D[##############                          ][1000D[##############                          ][1000D[###############                         ][1000D[###############                         ][1000D[###############                         ][1000D[###############                         ][1000D[###############                         ][1000D[################                        ][1000D[################                        ][1000D[################                        ][1000D[################                        ][1000D[################                        ][1000D[#################                       ][1000D[#################                       ][1000D[#################                       ][1000D[#################                       ][1000D[#################                       ][1000D[##################                      ][1000D[##################                      ][1000D[##################                      ][1000D[##################                      ][1000D[##################                      ][1000D[###################                     ][1000D[###################                     ][1000D[###################                     ][1000D[###################                     ][1000D[###################                     ][1000D[####################                    ][1000D[####################                    ][1000D[####################                    ][1000D[####################                    ][1000D[####################                    ][1000D[#####################                   ][1000D[#####################                   ][1000D[#####################                   ][1000D[#####################                   ][1000D[#####################                   ][1000D[######################                  ][1000D[######################                  ][1000D[######################                  ][1000D[######################                  ][1000D[######################                  ][1000D[#######################                 ][1000D[#######################                 ][1000D[#######################                 ][1000D[#######################                 ][1000D[#######################                 ][1000D[########################                ][1000D[########################                ][1000D[########################                ][1000D[########################                ][1000D[########################                ][1000D[#########################               ][1000D[#########################               ][1000D[#########################               ][1000D[#########################               ][1000D[#########################               ][1000D[##########################              ][1000D[##########################              ][1000D[##########################              ][1000D[##########################              ][1000D[##########################              ][1000D[###########################             ][1000D[###########################             ][1000D[###########################             ][1000D[###########################             ][1000D[###########################             ][1000D[############################            ][1000D[############################            ][1000D[############################            ][1000D[############################            ][1000D[############################            ][1000D[#############################           ][1000D[#############################           ][1000D[#############################           ][1000D[#############################           ][1000D[#############################           ][1000D[##############################          ][1000D[##############################          ][1000D[##############################          ][1000D[##############################          ][1000D[##############################          ][1000D[###############################         ][1000D[###############################         ][1000D[###############################         ][1000D[###############################         ][1000D[###############################         ][1000D[################################        ][1000D[################################        ][1000D[################################        ][1000D[################################        ][1000D[################################        ][1000D[#################################       ][1000D[#################################       ][1000D[#################################       ][1000D[#################################       ][1000D[#################################       ][1000D[##################################      ][1000D[##################################      ][1000D[##################################      ][1000D[##################################      ][1000D[##################################      ][1000D[###################################     ][1000D[###################################     ][1000D[###################################     ][1000D[###################################     ][1000D[###################################     ][1000D[####################################    ][1000D[####################################    ][1000D[####################################    ][1000D[####################################    ][1000D[####################################    ][1000D[#####################################   ][1000D[#####################################   ][1000D[#####################################   ][1000D[#####################################   ][1000D[#####################################   ][1000D[######################################  ][1000D[######################################  ][1000D[######################################  ][1000D[######################################  ][1000D[######################################  ][1000D[####################################### ][1000D[####################################### ][1000D[####################################### ][1000D[####################################### ][1000D[####################################### ][1000D[########################################][1000D[########################################][1000D[########################################][1000D[########################################]
done with trials
         691463711 function calls (654505965 primitive calls) in 482.067 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 sre_parse.py:288(seek)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:29(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _compression.py:9(BaseStream)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2791(_PendingSkip)
        1    0.000    0.000    0.000    0.000 backend_tools.py:503(ToolMinorGrid)
        1    0.000    0.000    0.000    0.000 colors.py:79(_ColorMapping)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(zeros_like)
        1    0.000    0.000    0.000    0.000 _parser.py:225(_resultbase)
        1    0.000    0.000    0.000    0.000 _datasource.py:76(_FileOpeners)
        1    0.000    0.000    0.000    0.000 __init__.py:688(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 mathtext.py:1864(GlueSpec)
        1    0.000    0.000    0.000    0.000 selectors.py:506(KqueueSelector)
        1    0.000    0.000    0.000    0.000 _parser.py:1377(_tzparser)
        1    0.000    0.000    0.000    0.000 __init__.py:272(LogRecord)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3410(QuotedString)
        1    0.000    0.000    0.000    0.000 core.py:8081(_convert2ma)
        2    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 widgets.py:134(Button)
        1    0.000    0.000    0.000    0.000 csv.py:130(DictWriter)
        1    0.000    0.000    0.000    0.000 _globals.py:57(_NoValueType)
        1    0.000    0.000    0.000    0.000 threading.py:364(notify_all)
        1    0.000    0.000    0.000    0.000 _version.py:20(get_versions)
        1    0.000    0.000    0.000    0.000 parse.py:765(Quoter)
        1    0.000    0.000    0.000    0.000 mathtext.py:913(DejaVuSerifFonts)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:107(FigureManagerMac)
        6    0.000    0.000    0.000    0.000 pyparsing.py:5166(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4755(__str__)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1252(StructuredVoidFormat)
        1    0.000    0.000    0.000    0.000 index_tricks.py:603(ndindex)
        1    0.000    0.000    0.000    0.000 function_base.py:1895(vectorize)
        1    0.000    0.000    0.000    0.000 __future__.py:80(_Feature)
        2    0.000    0.000    0.000    0.000 axis.py:684(__init__)
        1    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 threading.py:900(_set_native_id)
        1    0.000    0.000    0.000    0.000 datetime.py:1141(tzinfo)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:15(TriInterpolator)
        1    0.000    0.000    0.000    0.000 blocking_input.py:267(BlockingContourLabeler)
        1    0.000    0.000    0.000    0.000 backend_tools.py:404(ToolQuitAll)
        1    0.000    0.000    0.000    0.000 ticker.py:1741(IndexLocator)
        1    0.000    0.000    0.000    0.000 index_tricks.py:517(__init__)
        1    0.000    0.000    0.000    0.000 decoder.py:20(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 __init__.py:1226(append)
        2    0.000    0.000    0.000    0.000 calendar.py:74(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
        1    0.000    0.000    0.000    0.000 geo.py:16(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 selectors.py:433(PollSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:1098(SubplotTool)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3761(__init__)
        1    0.000    0.000    0.000    0.000 trifinder.py:24(TrapezoidMapTriFinder)
        1    0.000    0.000    0.000    0.000 Heap.py:3(Event)
        1    0.000    0.000    0.000    0.000 patches.py:3217(_Curve)
        1    0.000    0.000    0.000    0.000 colors.py:1063(TwoSlopeNorm)
        1    0.000    0.000    0.000    0.000 gridspec.py:431(GridSpecFromSubplotSpec)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:21(TimerMac)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4671(_MultipleMatch)
        1    0.000    0.000    0.000    0.000 rrule.py:1313(_genitem)
        1    0.000    0.000    0.000    0.000 getlimits.py:291(finfo)
        1    0.000    0.000    0.000    0.000 __init__.py:1190(_StderrHandler)
        2    0.000    0.000    0.000    0.000 legend_handler.py:264(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1196(__init__)
        1    0.000    0.000    0.000    0.000 animation.py:1396(TimedAnimation)
        1    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
        1    0.000    0.000    0.000    0.000 scale.py:125(FuncTransform)
        1    0.000    0.000    0.000    0.000 core.py:169(update_user_library)
        1    0.000    0.000    0.000    0.000 tempfile.py:450(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 colors.py:1329(PowerNorm)
        7    0.000    0.000    0.000    0.000 rcsetup.py:107(validate_any)
        1    0.000    0.000    0.000    0.000 mathtext.py:1509(Accent)
        1    0.000    0.000    0.000    0.000 colors.py:1380(BoundaryNorm)
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        1    0.000    0.000    0.000    0.000 scale.py:90(LinearScale)
        1    0.000    0.000    0.000    0.000 records.py:97(format_parser)
        1    0.000    0.000    0.000    0.000 npyio.py:51(BagObj)
        1    0.000    0.000    0.000    0.000 py3k.py:88(contextlib_nullcontext)
        1    0.000    0.000    0.000    0.000 extras.py:215(_fromnxfunction)
        2    0.000    0.000    0.000    0.000 core.py:3422(shape)
        1    0.000    0.000    0.000    0.000 subprocess.py:415(CompletedProcess)
        1    0.000    0.000    0.000    0.000 rrule.py:65(weekday)
        2    0.000    0.000    0.000    0.000 index_tricks.py:143(__init__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:414(ToolEnableAllNavigation)
        1    0.000    0.000    0.000    0.000 mathtext.py:322(MathtextBackendPath)
        1    0.000    0.000    0.000    0.000 mathtext.py:1958(Kern)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:252(__subclasshook__)
        1    0.000    0.000    0.000    0.000 selectors.py:60(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 mathtext.py:3316(__init__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:523(ToolFullScreen)
        1    0.000    0.000    0.000    0.000 widgets.py:1321(MultiCursor)
        1    0.000    0.000    0.000    0.000 widgets.py:2350(EllipseSelector)
        1    0.000    0.000    0.000    0.000 six.py:173(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:2135(NullHandler)
        2    0.000    0.000    0.000    0.000 __init__.py:101(CFunctionType)
        3    0.000    0.000    0.000    0.000 core.py:1363(getmask)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:177(_ndptr)
        1    0.000    0.000    0.000    0.000 arrayprint.py:834(FloatingFormat)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3675(<genexpr>)
        4    0.000    0.000    0.000    0.000 rcsetup.py:175(validate_dpi)
        1    0.000    0.000    0.000    0.000 {built-in method _ctypes.dlopen}
        1    0.000    0.000    0.000    0.000 calendar.py:154(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:132(HandlerNpoints)
        1    0.000    0.000    0.000    0.000 backend_tools.py:1073(ToolCopyToClipboardBase)
        1    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        5    0.000    0.000    0.000    0.000 datetime.py:441(_check_tzinfo_arg)
        1    0.000    0.000    0.000    0.000 dates.py:642(ConciseDateFormatter)
        1    0.000    0.000    0.000    0.000 animation.py:98(__init__)
        1    0.000    0.000    0.000    0.000 BinTree.py:12(Node)
        1    0.000    0.000    0.000    0.000 {method 'rfind' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 backend_tools.py:553(ToolYScale)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3673(<genexpr>)
        4    0.000    0.000    0.000    0.000 rrule.py:79(_invalidates_cache)
        1    0.000    0.000    0.000    0.000 scale.py:278(LogTransform)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:771(is_package)
        1    0.000    0.000    0.000    0.000 colorbar.py:279(_ColorbarLogLocator)
        1    0.000    0.000    0.000    0.000 threading.py:376(Semaphore)
        1    0.000    0.000    0.000    0.000 _exceptions.py:40(_UFuncBinaryResolutionError)
        1    0.000    0.000    0.000    0.000 _internal.py:239(_missing_ctypes)
        1    0.000    0.000    0.000    0.000 scale.py:634(LogitScale)
        2    0.000    0.000    0.000    0.000 __init__.py:437(__init__)
        1    0.000    0.000    0.000    0.000 offsetbox.py:567(PaddedBox)
        1    0.000    0.000    0.000    0.000 six.py:103(MovedModule)
        1    0.000    0.000    0.000    0.000 {built-in method time.time}
        2    0.000    0.000    0.000    0.000 pyparsing.py:841(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:23(get_projection_names)
        1    0.000    0.000    0.000    0.000 Calc.py:15(Constants)
        1    0.000    0.000    0.000    0.000 pathlib.py:56(_Flavour)
        1    0.000    0.000    0.000    0.000 patches.py:3656(Simple)
        1    0.000    0.000    0.000    0.000 category.py:113(StrCategoryLocator)
        1    0.000    0.000    0.000    0.000 collections.py:1229(StarPolygonCollection)
        1    0.000    0.000    0.000    0.000 __init__.py:1214(PlaceHolder)
        1    0.000    0.000    0.000    0.000 legend.py:49(DraggableLegend)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3087(Word)
        1    0.000    0.000    0.000    0.000 transforms.py:2090(_BlendedMixin)
        1    0.000    0.000    0.000    0.000 parse.py:180(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 index_tricks.py:108(nd_grid)
        1    0.000    0.000    0.000    0.000 tz.py:1036(tzstr)
        1    0.000    0.000    0.000    0.000 scale.py:591(LogitTransform)
        1    0.000    0.000    0.000    0.000 __init__.py:153(py_object)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5266(OnlyOnce)
        1    0.000    0.000    0.000    0.000 widgets.py:503(CheckButtons)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1205(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 dates.py:340(bytespdate2num)
        1    0.000    0.000    0.000    0.000 pyparsing.py:363(ParseException)
        1    0.000    0.000    0.000    0.000 ticker.py:217(TickHelper)
        1    0.000    0.000    0.002    0.002 pyparsing.py:5843(makeHTMLTags)
        1    0.000    0.000    0.000    0.000 widgets.py:2420(LassoSelector)
        1    0.000    0.000    0.000    0.000 linalg.py:200(_assert_stacked_square)
        1    0.000    0.000    0.000    0.000 index_tricks.py:294(__init__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:563(ToolXScale)
        1    0.000    0.000    0.000    0.000 __init__.py:543(maxdict)
        1    0.000    0.000    0.000    0.000 mathtext.py:1386(Box)
        1    0.000    0.000    0.000    0.000 csv.py:69(unix_dialect)
        1    0.000    0.000    0.000    0.000 index_tricks.py:554(ndenumerate)
        1    0.000    0.000    0.000    0.000 backend_tools.py:779(ZoomPanBase)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3301(StatusbarBase)
        1    0.000    0.000    0.000    0.000 core.py:1284(_replace_dtype_fields_recursive)
        3    0.000    0.000    0.000    0.000 multiarray.py:1043(copyto)
        1    0.000    0.000    0.000    0.000 core.py:904(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 __init__.py:10(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:492(_ParseResultsWithOffset)
        1    0.000    0.000    0.000    0.000 geo.py:397(InvertedMollweideTransform)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3713(GoToColumn)
        2    0.000    0.000    0.000    0.000 scale.py:713(get_scale_names)
        1    0.000    0.000    0.000    0.000 scale.py:316(InvertedLogTransform)
        1    0.000    0.000    0.000    0.000 colorbar.py:1605(ColorbarPatch)
        1    0.000    0.000    0.000    0.000 tokenize.py:59(any)
        1    0.000    0.000    0.000    0.000 geo.py:262(AitoffTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2211(BlendedAffine2D)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1293(LocationEvent)
        1    0.000    0.000    0.000    0.000 __init__.py:2187(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:2780(Arc3)
        1    0.000    0.000    0.000    0.000 patches.py:1922(_Base)
        3    0.000    0.000    0.000    0.000 {method 'to_bytes' of 'int' objects}
        1    0.000    0.000    0.000    0.000 tokenize.py:162(Untokenizer)
        1    0.000    0.000    0.000    0.000 transforms.py:2489(BboxTransform)
        1    0.000    0.000    0.000    0.000 ticker.py:2522(SymmetricalLogLocator)
        1    0.000    0.000    0.000    0.000 pathlib.py:597(_PathParents)
        1    0.000    0.000    0.000    0.000 ticker.py:1910(MultipleLocator)
        1    0.000    0.000    0.000    0.000 inspect.py:892(BlockFinder)
        1    0.000    0.000    0.000    0.000 contour.py:35(ClabelText)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3434(ShowBase)
        1    0.000    0.000    0.000    0.000 __init__.py:396(PyDLL)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1389(MouseEvent)
        1    0.000    0.000    0.000    0.000 docstring.py:62(Appender)
        1    0.000    0.000    0.000    0.000 scale.py:203(LogTransformBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:737(ToolHome)
        1    0.000    0.000    0.000    0.000 polar.py:159(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 geo.py:356(MollweideTransform)
        1    0.000    0.000    0.000    0.000 _parser.py:1595(ParserError)
        1    0.000    0.000    0.000    0.000 __init__.py:1737(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:92(AxesWidget)
        1    0.000    0.000    0.000    0.000 scale.py:161(FuncScale)
        1    0.000    0.000    0.000    0.000 scale.py:453(SymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 _endian.py:23(_swapped_meta)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5208(__init__)
        1    0.000    0.000    0.000    0.000 csv.py:54(excel)
        1    0.000    0.000    0.000    0.000 ticker.py:1770(FixedLocator)
        1    0.000    0.000    0.000    0.000 scale.py:479(InvertedSymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 collections.py:1789(PatchCollection)
        1    0.000    0.000    0.000    0.000 six.py:209(is_package)
        1    0.000    0.000    0.000    0.000 geo.py:287(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 __init__.py:420(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:1830(Glue)
        1    0.000    0.000    0.000    0.000 calendar.py:24(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 parse.py:210(_NetlocResultMixinBytes)
        3    0.000    0.000    0.000    0.000 core.py:868(__init__)
        1    0.000    0.000    0.000    0.000 scale.py:616(LogisticTransform)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1791(DraggableOffsetBox)
        1    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 mathtext.py:1279(ComputerModernFontConstants)
        1    0.000    0.000    0.000    0.000 DCEL.py:3(Vertex)
        1    0.000    0.000    0.000    0.000 __init__.py:884(is_url)
        1    0.000    0.000    0.000    0.000 ticker.py:339(FixedFormatter)
        1    0.000    0.000    0.000    0.000 font_manager.py:327(FontEntry)
        2    0.000    0.000    0.000    0.000 index_tricks.py:724(__init__)
        1    0.000    0.000    0.000    0.000 six.py:86(_LazyDescr)
        1    0.000    0.000    0.000    0.000 transforms.py:2537(BboxTransformTo)
        1    0.000    0.000    0.000    0.000 legend_handler.py:664(__init__)
        1    0.000    0.000    0.000    0.000 _exceptions.py:74(_UFuncCastingError)
        1    0.000    0.000    0.000    0.000 __init__.py:1267(<dictcomp>)
        2    0.000    0.000    0.000    0.000 tokenize.py:60(maybe)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:45(PytestTester)
        1    0.000    0.000    0.000    0.000 geo.py:329(InvertedHammerTransform)
        1    0.000    0.000    0.000    0.000 utils.py:57(_Deprecate)
        2    0.000    0.000    0.000    0.000 {built-in method matplotlib.backends._macosx.event_loop_is_running}
        1    0.000    0.000    0.000    0.000 scale.py:262(NaturalLogTransform)
        1    0.000    0.000    0.000    0.000 __init__.py:367(_FuncPtr)
        1    0.000    0.000    0.000    0.000 index_tricks.py:547(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2842(NoMatch)
        1    0.000    0.000    0.000    0.000 core.py:6739(_frommethod)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4764(ZeroOrMore)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5102(Combine)
        1    0.000    0.000    0.000    0.000 patches.py:2259(Sawtooth)
        1    0.000    0.000    0.000    0.000 widgets.py:1227(Cursor)
        1    0.000    0.000    0.000    0.000 parse.py:127(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3794(__init__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:746(ToolBack)
        1    0.000    0.000    0.000    0.000 __init__.py:730(Filter)
        1    0.000    0.000    0.000    0.000 __init__.py:1312(is_interactive)
        1    0.000    0.000    0.000    0.000 patches.py:2207(Round4)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3739(LineStart)
        1    0.000    0.000    0.000    0.000 core.py:1126(_DomainedBinaryOperation)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4627(NotAny)
        1    0.000    0.000    0.000    0.000 patches.py:2091(DArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2356(Roundtooth)
        2    0.000    0.000    0.000    0.000 subprocess.py:1724(_internal_poll)
        1    0.000    0.000    0.000    0.000 pathlib.py:1550(WindowsPath)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3822(WordStart)
        1    0.000    0.000    0.000    0.000 six.py:124(_LazyModule)
        1    0.000    0.000    0.000    0.000 dates.py:840(AutoDateFormatter)
        1    0.000    0.000    0.000    0.000 offsetbox.py:405(VPacker)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:35(TypeNADict)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3843(WordEnd)
        1    0.000    0.000    0.000    0.000 tz.py:373(_tzfile)
        1    0.000    0.000    0.000    0.000 figure.py:159(AxesStack)
        1    0.000    0.000    0.000    0.000 backend_tools.py:771(SaveFigureBase)
        1    0.000    0.000    0.000    0.000 string.py:57(_TemplateMetaclass)
        1    0.000    0.000    0.000    0.000 _methods.py:45(_sum)
        1    0.000    0.000    0.000    0.000 backend_tools.py:755(ToolForward)
        1    0.000    0.000    0.000    0.000 core.py:201(<listcomp>)
        1    0.000    0.000    0.000    0.000 transforms.py:2639(ScaledTranslation)
        1    0.000    0.000    0.000    0.000 backend_tools.py:319(ToolCursorPosition)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1087(_DOF_estimator_geom)
        1    0.000    0.000    0.000    0.000 scale.py:219(InvertedLogTransformBase)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6698(_lazyclassproperty)
        1    0.000    0.000    0.000    0.000 legend_handler.py:547(HandlerStem)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:14(DummyArray)
        1    0.000    0.000    0.000    0.000 linalg.py:194(_assert_stacked_2d)
        1    0.000    0.000    0.000    0.000 index_tricks.py:208(MGridClass)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4870(SkipTo)
        1    0.000    0.000    0.000    0.000 __init__.py:2170(_classproperty)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.promote_types}
        1    0.000    0.000    0.000    0.000 offsetbox.py:484(HPacker)
        1    0.000    0.000    0.000    0.000 isoparser.py:43(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1230(Timer)
        1    0.000    0.000    0.000    0.000 patches.py:3738(Fancy)
        1    0.000    0.000    0.000    0.000 trirefine.py:12(TriRefiner)
        1    0.000    0.000    0.000    0.000 dis.py:209(Instruction)
        1    0.000    0.000    0.000    0.000 patches.py:2006(Circle)
        1    0.000    0.000    0.000    0.000 widgets.py:2703(Lasso)
        1    0.000    0.000    0.000    0.000 geo.py:311(HammerTransform)
        1    0.000    0.000    0.000    0.000 backend_tools.py:536(AxisScaleBase)
        1    0.000    0.000    0.000    0.000 getlimits.py:32(MachArLike)
        1    0.000    0.000    0.000    0.000 DCEL.py:11(HalfEdge)
        1    0.000    0.000    0.000    0.000 core.py:798(_DomainCheckInterval)
        1    0.000    0.000    0.000    0.000 parse.py:315(DefragResult)
        1    0.000    0.000    0.000    0.000 animation.py:754(ImageMagickFileWriter)
        1    0.000    0.000    0.000    0.000 streamplot.py:234(StreamplotSet)
        1    0.000    0.000    0.000    0.000 trifinder.py:7(TriFinder)
        1    0.000    0.000    0.000    0.000 backend_agg.py:619(_BackendAgg)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3790(StringStart)
        1    0.000    0.000    0.000    0.000 ticker.py:1966(_Edge_integer)
        1    0.000    0.000    0.000    0.000 __init__.py:436(LibraryLoader)
        1    0.000    0.000    0.000    0.000 dates.py:620(IndexDateFormatter)
        3    0.000    0.000    0.000    0.000 rcsetup.py:380(validate_fontsize_None)
        1    0.000    0.000    0.000    0.000 _exceptions.py:83(_UFuncInputCastingError)
        1    0.000    0.000    0.000    0.000 backend_tools.py:430(ToolEnableNavigation)
        2    0.000    0.000    0.000    0.000 arrayprint.py:448(_recursive_guard)
        1    0.000    0.000    0.000    0.000 patches.py:2146(Round)
        1    0.000    0.000    0.000    0.000 patches.py:3473(_Bracket)
        1    0.000    0.000    0.000    0.000 _internal.py:845(recursive)
        1    0.000    0.000    0.000    0.000 ticker.py:2831(AutoMinorLocator)
        4    0.000    0.000    0.000    0.000 pyparsing.py:5259(postParse)
        1    0.000    0.000    0.000    0.000 patches.py:2029(LArrow)
        1    0.000    0.000    0.000    0.000 linalg.py:188(_assert_2d)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5147(Group)
        1    0.000    0.000    0.000    0.000 blocking_input.py:326(BlockingKeyMouseInput)
        1    0.000    0.000    0.000    0.000 patches.py:3828(Wedge)
        1    0.000    0.000    0.000    0.000 _exceptions.py:101(_UFuncOutputCastingError)
        1    0.000    0.000    0.000    0.000 mathtext.py:350(MathtextBackendCairo)
        1    0.000    0.000    0.000    0.000 axis.py:676(_LazyTickList)
        1    0.000    0.000    0.000    0.000 _exceptions.py:34(UFuncTypeError)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3770(LineEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4552(PrecededBy)
        1    0.000    0.000    0.000    0.000 threading.py:1281(_DummyThread)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2824(Token)
        1    0.000    0.000    0.000    0.000 extras.py:1502(mr_class)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4517(FollowedBy)
        1    0.000    0.000    0.000    0.000 collections.py:1234(AsteriskPolygonCollection)
        1    0.000    0.000    0.000    0.000 dates.py:312(strpdate2num)
        1    0.000    0.000    0.000    0.000 rcsetup.py:665(ValidateInterval)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2982(CaselessLiteral)
        1    0.000    0.000    0.000    0.000 legend_handler.py:260(HandlerPatch)
        1    0.000    0.000    0.000    0.000 mathtext.py:930(DejaVuSansFonts)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5169(Dict)
        1    0.000    0.000    0.000    0.000 posixpath.py:52(normcase)
        1    0.000    0.000    0.000    0.000 calendar.py:589(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 numerictypes.py:396(_typedict)
        1    0.000    0.000    0.000    0.000 core.py:823(_DomainTan)
        1    0.000    0.000    0.000    0.000 units.py:74(AxisInfo)
        1    0.000    0.000    0.000    0.000 utils.py:52(_set_function_name)
        1    0.000    0.000    0.000    0.000 _parser.py:667(_result)
        1    0.000    0.000    0.000    0.000 legend_handler.py:438(HandlerErrorbar)
        2    0.000    0.000    0.000    0.000 core.py:884(__init__)
